<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
IMOEX,D,22/08/12,00:00:00,1445.1400000,1450.5200000,1436.5900000,1450.1900000,19563000218
IMOEX,D,23/08/12,00:00:00,1451.6600000,1470.7200000,1449.2000000,1449.2000000,35880177439
IMOEX,D,24/08/12,00:00:00,1445.4900000,1455.9500000,1439.9200000,1453.6900000,23566991316
IMOEX,D,27/08/12,00:00:00,1456.3800000,1459.1400000,1441.7400000,1448.0800000,16536881730
IMOEX,D,28/08/12,00:00:00,1446.6000000,1458.0200000,1444.1100000,1451.1500000,27903762735
IMOEX,D,29/08/12,00:00:00,1451.2500000,1459.9100000,1436.1500000,1440.2100000,28684848153
IMOEX,D,30/08/12,00:00:00,1437.7600000,1441.5700000,1425.2100000,1432.5900000,22621817312
IMOEX,D,31/08/12,00:00:00,1430.5800000,1438.9300000,1417.7900000,1422.3800000,28761507391
IMOEX,D,03/09/12,00:00:00,1422.8400000,1443.4100000,1422.5100000,1440.7000000,18703271210
IMOEX,D,04/09/12,00:00:00,1440.2900000,1444.1200000,1434.1000000,1437.9300000,20668303685
IMOEX,D,05/09/12,00:00:00,1436.6400000,1437.6300000,1420.3300000,1421.9900000,23793537954
IMOEX,D,06/09/12,00:00:00,1423.0500000,1457.8200000,1423.0500000,1456.0400000,33975137913
IMOEX,D,07/09/12,00:00:00,1457.3000000,1484.6700000,1457.3000000,1474.5500000,50811307862
IMOEX,D,10/09/12,00:00:00,1473.7600000,1479.6100000,1464.9000000,1476.0400000,27946597547
IMOEX,D,11/09/12,00:00:00,1473.7500000,1479.0000000,1466.0600000,1476.2900000,24974300967
IMOEX,D,12/09/12,00:00:00,1477.7600000,1483.9600000,1472.9200000,1478.4600000,31000582167
IMOEX,D,13/09/12,00:00:00,1478.7500000,1491.3500000,1468.3300000,1491.0500000,22303695047
IMOEX,D,14/09/12,00:00:00,1494.0600000,1541.6800000,1494.0600000,1532.8200000,85366636120
IMOEX,D,17/09/12,00:00:00,1529.9600000,1539.5200000,1520.0100000,1524.8200000,59428296726
IMOEX,D,18/09/12,00:00:00,1524.3800000,1531.4200000,1511.7700000,1513.8200000,39954115174
IMOEX,D,19/09/12,00:00:00,1513.8900000,1527.8200000,1490.2800000,1500.7200000,65024050867
IMOEX,D,20/09/12,00:00:00,1497.4300000,1502.3500000,1480.8200000,1499.5300000,43290673962
IMOEX,D,21/09/12,00:00:00,1503.7200000,1511.0100000,1493.7800000,1494.9000000,37311382371
